"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"21053048331702272","","","","","2011-01-01 04:00:12 +0000","web","#dwarffortress New player?  I made you a keyboard chart to get started.... http://i.imgur.com/sfVLn.png"
"21013387110522881","","","","","2011-01-01 01:22:36 +0000","web","#dwarffortress is a game about converting the blood of the innocents into trinkets to sell to elven tourists."
"20983917716705282","20983615164776449","15659248","","","2010-12-31 23:25:30 +0000","web","@almightygod Can I keep my tree that I nailed up and decked with gold and silver too?"
"20983441562533888","","","","","2010-12-31 23:23:36 +0000","web","Gelukkig niew jaar 8D Though it's still about six hours till on this side of the Atlantic. In the mean time I'll just lose at #dwarffortress"
"20951961071263744","20950992338026496","33423","","","2010-12-31 21:18:31 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","@MalabarFront @gruber  year of the Linux LAPTOP. Or was it the netbook?"
"20950348256518145","","","20949319347601408","19725644","2010-12-31 21:12:06 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","RT @neiltyson: 1. Shout out to unnamed Engineers who figured out how to save 33ChileanMiners. They're the real heroes of the averted tragedy"
"20920001984733184","20915005142601729","29106682","","","2010-12-31 19:11:31 +0000","web","@vomitHatSteve playing genesis mod... every three months like clockwork."
"20719275773792256","","","","","2010-12-31 05:53:54 +0000","web","#dwarffortress Order everyone inside two weeks in advance of the siege... lose six civilians because they were outside during the siege."
"20692306722033664","","","","","2010-12-31 04:06:45 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Okay, it still hangs a lot. But at least the music actually PLAYS. Have I mentioned lately how angry I am at Flash?"
"20688674760957952","","","","","2010-12-31 03:52:19 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Solved my @jamendo problem with the flash player constantly crashing by switching to the html5/ogg player. Thanks, open standards!"
"20329935902085120","","11403882","","","2010-12-30 04:06:49 +0000","web","@jamendo just FYI I have been having problem w/ flash streaming not loading most of the time all day. Chrome 8 Linux in USA"
"20320389842345984","","","","","2010-12-30 03:28:53 +0000","web","I am so sick of Adobe's inability to maintain a frigging vector animation plugin that doesn't crash every time you look at it cross-eyed."
