"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"17432558324","","","","","2010-06-30 18:15:26 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","The guy who played Skull in power rangers is now getting his doctorate in theater. Wow. When he is a professor his students will lolololol"
"17394266185","","","","","2010-06-30 06:11:58 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","""lex aeterna"" in Korean game = first documented example of Ratin? #engrish"
"17375885094","","","","","2010-06-30 01:00:05 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","While their automated system takes forever, Wachovia customer service was very polite and helpful clearing up an intl payment problem :)"
"17193809749","","","","","2010-06-27 20:50:29 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","Seems Ergun Caner is getting... canned. #yeeeaaaaah"
"17181039242","17140717964","38272050","","","2010-06-27 17:20:08 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@sipgate After six minutes it finally worked. Possibly a router problem?"
"17118466868","","38272050","","","2010-06-26 21:17:15 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@Sipgate for iPad is  freeze-on-open, completely broken, please let your testing team know. Wifi-only 16gb model here"
"17113489135","","","","","2010-06-26 19:43:59 +0000","<a href=""http://www.openfeint.com"" rel=""nofollow"">Feint</a>","I unlocked ""Cassoulet"" in ""TwinBladesHD""! http://bit.ly/aUZUYR"
"17069054208","17063477313","101182900","","","2010-06-26 04:45:27 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@ghsoftware Grats!!!"
"17069004197","17066715952","67158328","","","2010-06-26 04:44:31 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 Might wanna get that checked out by a doctor, more than nine thousand flames is not recommended by the board of health"
"16883796088","16879783241","930061","","","2010-06-23 23:03:27 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@ginatrapani And my mom says her favorite is pressing Bind to Domain on a Macintosh."
"16883761088","","","16879783241","930061","2010-06-23 23:02:51 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","RT @ginatrapani: Question of the day: What's your favorite software button to push? [I'll start: Navigate to-&gt;Home on my GPS. And you?]"
"16883721366","16879783241","930061","","","2010-06-23 23:02:11 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@ginatrapani I like pressing refresh in twitter hoping to see something cool from the tech people i follow :)"
"16873315834","16863176079","11791512","","","2010-06-23 19:57:51 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@gcluley I wish your blog had a comment system (or is it just invisible?)"
"16818537822","16816580476","67158328","","","2010-06-23 02:44:32 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 Any other ideas I could do on x86 or with a common emulator :)"
"16816287572","16815882919","67158328","","","2010-06-23 02:08:19 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 Do you have a ppc I can borrow? My wiitendo isn't available. :("
"16815513481","16814268133","67158328","","","2010-06-23 01:56:00 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 Challenge me with something to code."
"16806628748","","","","","2010-06-22 23:30:31 +0000","<a href=""http://www.openfeint.com"" rel=""nofollow"">Feint</a>","I unlocked ""Grim Reaper"" in ""TwinBladesHD""! http://bit.ly/aUZUYR"
"16787017047","","","","","2010-06-22 17:43:30 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","The reason I like @google is that to them, the purpose of profit is to fund more crazy ideas, rather than for the sake of profit"
"16722601931","","","","","2010-06-21 21:27:41 +0000","<a href=""http://www.openfeint.com"" rel=""nofollow"">Feint</a>","I unlocked ""Exterminator"" in ""TwinBladesHD""! http://bit.ly/aUZUYR"
"16719783203","","","","","2010-06-21 20:33:54 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","#iBooks now does a better job justifying the text in epubs from google books"
"16716879323","","","","","2010-06-21 19:42:24 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","#iBooks PDF menubar screenshot http://twitpic.com/1yt2bp"
"16716842681","","","","","2010-06-21 19:41:46 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","#iBooks thumbnail view for PDF http://twitpic.com/1yt25y"
"16716228628","","","","","2010-06-21 19:31:23 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","iBooks PDF update live #iBooks #iPad @arstechnica yay"
"16670511915","16670040532","67158328","","","2010-06-21 05:01:16 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 As opposed to lenient C? Go does compile with gcc btw if you didn't know"
"16660484259","","","","","2010-06-21 02:04:19 +0000","<a href=""http://www.openfeint.com"" rel=""nofollow"">Feint</a>","I unlocked ""Pest Control"" in ""TwinBladesHD""! http://bit.ly/aUZUYR"
"16652302198","","","","","2010-06-20 23:35:11 +0000","<a href=""http://www.openfeint.com"" rel=""nofollow"">Feint</a>","I unlocked ""1st class nun"" in ""TwinBladesHD""! http://bit.ly/aUZUYR"
"16648926134","","","","","2010-06-20 22:28:30 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","I am so bad at racing games. Took me four gos to get out of last place by a tenth of a second. #gtracing"
"16633884907","16608881613","67158328","","","2010-06-20 17:56:38 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 Have you looked into go-lang and its threading primitives? Probably easier."
"16588312196","16588192477","67158328","","","2010-06-20 02:59:01 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 s/ago/algo/ sometimes autocorrect is not your besest friend"
"16588268413","16588192477","67158328","","","2010-06-20 02:58:13 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 It seems the ago has something to do with number of colors. Colorful avatars beat simple ones every time for me"
"16587936607","16587887400","67158328","","","2010-06-20 02:52:12 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 Funny, because when I play it, I win :P"
"16587578293","16586568752","67158328","","","2010-06-20 02:45:43 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 Wut?"
"16560282727","16526305199","13055232","","","2010-06-19 17:20:25 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@digitalkitty I thought it was pax that banned booth bimbos?"
"16499483042","16485988733","67158328","","","2010-06-18 21:32:16 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 I really would prefer if today was not the last day of history"
"16428900566","","","16415374426","23503181","2010-06-18 00:49:04 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","RT @AsteroidWatch: Silliest hoax ever? Don't fall for the ""Near-Earth Star/Two Suns email going around (debunked at: http://bit.ly/bI0qJX )"
"16308272569","16307191430","15359724","","","2010-06-16 14:02:21 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@oddysey Always wanted to do a webcomic. Might finally get around to it. All the bg pics are of Armenia btw"
"16286949064","","15359724","","","2010-06-16 06:21:53 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@oddysey trying out the 8bit theatre effect http://mintaka.lynchburg.edu/melissa/001.png #pixelart"
"16210088009","","15359724","","","2010-06-15 08:32:12 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","@oddysey I illustrated mine, do I win? #pixelart http://twitpic.com/1wxr59"
"16198477776","16194999451","15359724","","","2010-06-15 04:41:59 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@oddysey You have space princesses, I have copper elementals that accidentally absorb fragments of godhood #yayfiction"
"16192067223","16185832035","15359724","","","2010-06-15 01:43:42 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@oddysey I shall write too. It is now a competition"
"16174102622","","","","","2010-06-14 20:27:35 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","How do I undo a retweet? Touchscreen got the better of me."
"16173188109","","","16163875551","83883736","2010-06-14 20:11:26 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","RT @FakeAPStylebook: army - Capitalize when referring to U.S. forces: U.S. Army. Lowercase for others: KISS army, robot army of Dr. Deat ..."
"16128431156","","","","","2010-06-14 06:30:56 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","Augh I meant go sky watch, not planets, planets is also awesome but not augmented reality"
