"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"22628405814","","","","","2010-08-31 15:58:32 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","That was the fastest boot ever, but why isn't windows listed in grub after the installer confirmed it would be?"
"22627240851","","","","","2010-08-31 15:44:19 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","Going ext4 and noatime, we'll see how this works out! #Linux"
"22618713707","","","","","2010-08-31 14:04:10 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","Food ad: ""from the sunny side of the equator"" trying to decide if their intended meaning makes sense or not. From where it's now summer or??"
"22476337049","22475367726","67158328","","","2010-08-29 23:27:41 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 I will remember this affront! My name was so way totally better ;("
"22468373264","22467082198","67158328","","","2010-08-29 21:22:36 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@SquidMan72 Dsintegration?"
"22464845244","22464022545","5637652","","","2010-08-29 20:24:29 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","@codinghorror I can't help but wonder if that factoid about insect legs in chocolate is true. Enjoy your candy bar."
"22371441336","","","","","2010-08-28 17:45:20 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","Being deprived of the internet genuinely frightens me. It's like losing a sense. The sense of realtime knowledge, of confidence and truth."
"22370862988","","","","","2010-08-28 17:36:47 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","Internet outage. First reaction: google it. Second: use actual phonebook for first time in five years. third: rage when no one answers."
"22291808556","","","","","2010-08-27 19:21:19 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","Junk mail with my mom's old last name... spelled wrong. Addressing her as a grad of U of NM. I'd like to know where LibMut bought this info"
"22215774215","","","","","2010-08-26 22:45:56 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>","Why do men on the radio SHOUT EVERYTHING THEY SAY like they're being accused of something #ihatesports"
